"STATION","NAME","DATE","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMSD","EMSN","EMXP","PRCP","SNOW"
"USC00172765","FARMINGTON, ME US","1957-02","4","4",,"3","6","27","11","0","0",,"3.0","0.40","1.19","6.6"
"USC00172765","FARMINGTON, ME US","1957-03","6","2",,"1","0","30","2","0","0",,"1.5","1.52","1.81","1.9"
"USC00172765","FARMINGTON, ME US","1957-04","9","7",,,"0","16","0","6","0",,,"0.66","2.06",
"USC00172765","FARMINGTON, ME US","1957-05","9","7","0","0","0","8","0","15","0","0","0.0","1.03","3.07","0.0"
"USC00172765","FARMINGTON, ME US","1957-06","13","10","0","0","0","0","0","25","4","0","0.0","0.85","3.66","0.0"
"USC00172765","FARMINGTON, ME US","1957-07","15","8","0","0","0","0","0","27","0","0","0.0","0.92","3.50","0.0"
"USC00172765","FARMINGTON, ME US","1957-08","6","5","0","0","0","0","0","30","0","0","0.0","0.77","1.90","0.0"
"USC00172765","FARMINGTON, ME US","1957-09","11","6","0","0","0","2","0","20","0","0","0.0","0.48","1.75","0.0"
"USC00172765","FARMINGTON, ME US","1957-10","8","5","0","0","0","10","0","5","0","0","0.0","1.00","2.00","0.0"
"USC00172765","FARMINGTON, ME US","1957-11","11","11","0","1","0","15","2","0","0","0","1.2","1.47","6.06","1.2"
"USC00172765","FARMINGTON, ME US","1957-12","14","13",,"5","1","25","8","0","0",,"4.5","1.25","6.21","11.1"
"USC00172765","FARMINGTON, ME US","1958-01","16","12",,"6","9","29","14","0","0",,"15.0","1.53","8.57","34.1"
"USC00172765","FARMINGTON, ME US","1958-02","7","5",,"6","12","28","19","0","0",,"8.0","0.82","2.97","30.2"
"USC00172765","FARMINGTON, ME US","1958-03","11","6",,"5","0","25","0","0","0",,"13.5","1.55","3.81","34.2"
"USC00172765","FARMINGTON, ME US","1958-04","12","7",,"3","0","15","0","1","0",,"4.0","1.70","5.63","7.7"
"USC00172765","FARMINGTON, ME US","1958-05","13","8","0","0","0","9","0","6","0","0","0.0","1.03","3.78","0.0"
"USC00172765","FARMINGTON, ME US","1958-06","11","7","0","0","0","1","0","19","0","0","0.0","1.00","2.93","0.0"
"USC00172765","FARMINGTON, ME US","1958-07","19","10","0","0","0","0","0","26","0","0","0.0","0.78","3.98","0.0"
"USC00172765","FARMINGTON, ME US","1958-08","11","7","0","0","0","0","0","29","0","0","0.0","0.77","2.57","0.0"
"USC00172765","FARMINGTON, ME US","1958-09","14","6","0","0","0","1","0","13","0","0","0.0","0.92","3.42","0.0"
"USC00172765","FARMINGTON, ME US","1958-10","15","12","0","0","0","17","0","2","0","0","0.0","1.28","6.21","0.0"
"USC00172765","FARMINGTON, ME US","1958-11","9","5","6","1","0","27","3","0","0","6","5.0","1.30","3.58","5.5"
"USC00172765","FARMINGTON, ME US","1958-12","5","5","31","4","19","30","28","0","0","16","7.0","0.58","1.66","13.2"
"USC00172765","FARMINGTON, ME US","1959-01","11","7","28","5","15","31","21","0","0","20","4.0","0.98","3.67","14.2"
"USC00172765","FARMINGTON, ME US","1959-02","8","4",,"5","14","28","19","0","0",,"7.0","0.77","1.56","15.7"
"USC00172765","FARMINGTON, ME US","1959-03","7","6",,"4","3","30","7","0","0",,"11.0","1.44","3.95","20.0"
"USC00172765","FARMINGTON, ME US","1959-04","10","7","0","0","0","15","0","1","0","0","0.0","2.05","3.05","0.0"
"USC00172765","FARMINGTON, ME US","1959-05","8","5","0","0","0","7","0","17","0","0","0.0","0.62","1.40","0.0"
"USC00172765","FARMINGTON, ME US","1959-06","16","11","0","0","0","0","0","17","0","0","0.0","1.68","8.03","0.0"
"USC00172765","FARMINGTON, ME US","1959-07","9","4","0","0","0","0","0","31","3","0","0.0","0.97","3.04","0.0"
"USC00172765","FARMINGTON, ME US","1959-08","18","13","0","0","0","0","0","28","3","0","0.0","0.65","4.14","0.0"
"USC00172765","FARMINGTON, ME US","1959-09","6","3","0","0","0","5","0","19","0","0","0.0","1.93","3.47","0.0"
"USC00172765","FARMINGTON, ME US","1959-10","16","10","0","0","0","13","0","3","0","0","0.0","1.78","6.28","0.0"
"USC00172765","FARMINGTON, ME US","1959-11","18","15","3","4","0","24","5","0","0","4","3.5","1.25","6.98","7.9"
"USC00172765","FARMINGTON, ME US","1959-12","11","7",,"7","3","30","15","0","0",,"4.7","1.21","3.35","15.9"
"USC00172765","FARMINGTON, ME US","1960-01","10","8",,"7","12","31","21","0","0",,"6.0","0.79","2.77","18.7"
"USC00172765","FARMINGTON, ME US","1960-02","12","9",,"9","2","29","7","0","0",,"16.0","1.52","7.24","41.5"
"USC00172765","FARMINGTON, ME US","1960-03","5","4",,"3","5","30","11","0","0",,"5.0","0.67","1.59","10.8"
"USC00172765","FARMINGTON, ME US","1960-04","16","11",,"0","0","18","0","0","0",,"0.0","0.68","3.70","0.0"
"USC00172765","FARMINGTON, ME US","1960-05","12","9","0","0","0","2","0","17","0","0","0.0","1.80","7.94","0.0"
"USC00172765","FARMINGTON, ME US","1960-06","8","6","0","0","0","0","0","24","0","0","0.0","1.47","4.61","0.0"
"USC00172765","FARMINGTON, ME US","1960-07","16","8","0","0","0","0","0","30","0","0","0.0","2.51","6.35","0.0"
"USC00172765","FARMINGTON, ME US","1960-08","6","3","0","0","0","0","0","30","0","0","0.0","0.28","0.77","0.0"
"USC00172765","FARMINGTON, ME US","1960-09","10","5","0","0","0","2","0","17","2","0","0.0","2.56","4.02","0.0"
"USC00172765","FARMINGTON, ME US","1960-10","12","7","0","0","0","20","0","0","0","0","0.0","1.37","4.04","0.0"
"USC00172765","FARMINGTON, ME US","1960-11","7","4","0","0","0","24","0","0","0","0","0.0","1.68","3.69","0.0"
"USC00172765","FARMINGTON, ME US","1960-12","7","4",,"3","11","31","18","0","0",,"6.0","1.58","3.26","14.0"
"USC00172765","FARMINGTON, ME US","1961-01","4","3",,"3","21","31","26","0","0",,"11.0","1.08","1.47","14.5"
"USC00172765","FARMINGTON, ME US","1961-02","8","7",,"5","9","28","13","0","0",,"5.0","1.88","3.49","15.0"
"USC00172765","FARMINGTON, ME US","1961-03","10","8",,"5","1","30","8","0","0",,"7.0","0.61","2.59","19.5"
"USC00172765","FARMINGTON, ME US","1961-04","12","7",,"3","0","17","0","0","0",,"3.0","1.10","5.52","9.0"
"USC00172765","FARMINGTON, ME US","1961-05","10","6","0","0","0","3","0","6","0","0","0.0","1.27","3.75","0.0"
"USC00172765","FARMINGTON, ME US","1961-06","14","7","0","0","0","0","0","25","1","0","0.0","0.75","3.30","0.0"
"USC00172765","FARMINGTON, ME US","1961-07","14","11","0","0","0","0","0","28","1","0","0.0","0.92","4.28","0.0"
"USC00172765","FARMINGTON, ME US","1961-08","9","3","0","0","0","0","0","30","0","0","0.0","0.54","1.21","0.0"
"USC00172765","FARMINGTON, ME US","1961-09","9","5","0","0","0","3","0","24","1","0","0.0","1.65","3.23","0.0"
"USC00172765","FARMINGTON, ME US","1961-10","10","5","0","1","0","8","0","8","0","0","1.0","0.64","2.06","1.0"
"USC00172765","FARMINGTON, ME US","1961-11","16","8",,,"0","20","2","0","0",,,"1.47","5.09",
"USC00172765","FARMINGTON, ME US","1961-12","10","5",,"4","3","30","14","0","0",,"8.5","0.70","2.87","13.5"
"USC00172765","FARMINGTON, ME US","1962-01","6","5",,"4","22","31","22","0","0",,"5.0","1.12","3.13","10.0"
"USC00172765","FARMINGTON, ME US","1962-02","10","8",,"10","17","27","20","0","0",,"7.0","0.50","2.24","29.0"
"USC00172765","FARMINGTON, ME US","1962-03","7","5",,"5","1","26","3","0","0",,"9.5","1.06","2.36","21.5"
"USC00172765","FARMINGTON, ME US","1962-04","12","10","1","4","0","18","0","1","0","9","7.0","1.18","4.72","16.9"
"USC00172765","FARMINGTON, ME US","1962-05","11","7","0","0","0","6","0","11","1","0","0.0","0.74","2.60","0.0"
"USC00172765","FARMINGTON, ME US","1962-06","9","6","0","0","0","0","0","25","1","0","0.0","0.53","1.80","0.0"
"USC00172765","FARMINGTON, ME US","1962-07","12","7","0","0","0","0","0","24","1","0","0.0","1.20","3.81","0.0"
"USC00172765","FARMINGTON, ME US","1962-08","13","8","0","0","0","0","0","25","0","0","0.0","0.81","4.83","0.0"
"USC00172765","FARMINGTON, ME US","1962-09","14","8","0","0","0","4","0","11","0","0","0.0","1.25","4.13","0.0"
"USC00172765","FARMINGTON, ME US","1962-10","10","7","0","1","0","16","0","2","0","0","7.0","2.75","6.04","7.0"
"USC00172765","FARMINGTON, ME US","1962-11","8","6","0","0","0","28","0","0","0","0","0.0","1.92","4.86","0.0"
"USC00172765","FARMINGTON, ME US","1962-12","9","5",,"3","10","30","18","0","0",,"10.0","1.39","4.39","20.0"
"USC00172765","FARMINGTON, ME US","1963-01","11","9",,"9","14","31","18","0","0",,"7.0","0.55","2.91","33.0"
"USC00172765","FARMINGTON, ME US","1963-02","7","4",,"6","18","28","22","0","0",,"10.0","0.75","2.47","22.6"
"USC00172765","FARMINGTON, ME US","1963-03","11","8",,"8","3","31","5","0","0",,"8.0","1.05","3.37","30.9"
"USC00172765","FARMINGTON, ME US","1963-04","9","4",,"1","0","22","1","0","0",,"3.0","0.75","2.17","3.0"
"USC00172765","FARMINGTON, ME US","1963-05","11","7","1","1","0","6","0","14","0","7","7.0","1.05","3.53","7.0"
"USC00172765","FARMINGTON, ME US","1963-06","6","4","0","0","0","0","0","27","3","0","0.0","0.42","1.15","0.0"
"USC00172765","FARMINGTON, ME US","1963-07","12","5","0","0","0","0","0","29","9","0","0.0","0.87","2.78","0.0"
"USC00172765","FARMINGTON, ME US","1963-08","21","14","0","0","0","0","0","23","0","0","0.0","1.12","4.89","0.0"
"USC00172765","FARMINGTON, ME US","1963-09","8","5","0","0","0","8","0","12","0","0","0.0","1.06","2.24","0.0"
"USC00172765","FARMINGTON, ME US","1963-10","6","4","1","0","0","14","0","15","0","4","0.0","1.65","3.58","0.0"
"USC00172765","FARMINGTON, ME US","1963-11","17","11",,"0","0","18","2","0","0",,"0.0","3.50","11.29","0.0"
"USC00172765","FARMINGTON, ME US","1963-12","10","5",,"3","14","31","25","0","0",,"7.0","1.02","2.27","16.0"
"USC00172765","FARMINGTON, ME US","1964-01","9","8",,"4","10","31","17","0","0",,"5.0","1.20","4.01","12.0"
"USC00172765","FARMINGTON, ME US","1964-02","6","4",,"4","10","29","12","0","0",,"4.0","0.26","0.84","10.5"
"USC00172765","FARMINGTON, ME US","1964-03","8","8",,"6","0","31","5","0","0",,"8.5","1.10","4.21","23.0"
"USC00172765","FARMINGTON, ME US","1964-04","11","7",,"2","1","22","1","1","0",,"3.0","0.87","2.78","5.0"
"USC00172765","FARMINGTON, ME US","1964-05","8","5","0","0","0","6","0","17","2","0","0.0","0.62","1.85","0.0"
"USC00172765","FARMINGTON, ME US","1964-06","10","6","0","0","0","1","0","24","0","0","0.0","0.95","3.95","0.0"
"USC00172765","FARMINGTON, ME US","1964-07","17","10","0","0","0","0","0","29","2","0","0.0","1.39","4.72","0.0"
"USC00172765","FARMINGTON, ME US","1964-08","18","6","0","0","0","0","0","23","0","0","0.0","1.51","4.42","0.0"
"USC00172765","FARMINGTON, ME US","1964-09","9","6","0","0","0","11","0","13","0","0","0.0","0.38","1.28","0.0"
"USC00172765","FARMINGTON, ME US","1964-10","10","8","0","0","0","18","0","4","0","0","0.0","1.09","2.69","0.0"
"USC00172765","FARMINGTON, ME US","1964-11","8","7","0","0","0","27","2","0","0","0","0.0","1.61","4.14","0.0"
"USC00172765","FARMINGTON, ME US","1964-12","14","10",,"9","6","27","20","0","0",,"6.0","1.00","3.73","24.0"
"USC00172765","FARMINGTON, ME US","1965-01","9","3",,"4","13","31","21","0","0",,"6.0","0.49","1.13","11.8"
"USC00172765","FARMINGTON, ME US","1965-02","11","7",,"7","12","28","18","0","0",,"2.0","2.33","4.63","8.9"
"USC00172765","FARMINGTON, ME US","1965-03","3","1",,"1","0","27","3","0","0",,"2.0","0.21","0.31","2.0"
"USC00172765","FARMINGTON, ME US","1965-04","9","6","0","0","0","25","1","0","0","0","0.0","0.89","2.54","0.0"
"USC00172765","FARMINGTON, ME US","1965-05","11","3","0","0","0","8","0","13","0","0","0.0","0.48","1.22","0.0"
"USC00172765","FARMINGTON, ME US","1965-06","13","8","0","0","0","0","0","24","0","0","0.0","0.97","2.89","0.0"
"USC00172765","FARMINGTON, ME US","1965-07","8","7","0","0","0","0","0","28","0","0","0.0","0.64","2.46","0.0"
"USC00172765","FARMINGTON, ME US","1965-08","15","9","0","0","0","1","0","27","5","0","0.0","1.47","4.96","0.0"
"USC00172765","FARMINGTON, ME US","1965-09","13","4","0","0","0","3","0","16","1","0","0.0","1.32","2.21","0.0"
"USC00172765","FARMINGTON, ME US","1965-10","11","8","0","2","0","19","0","3","0","0","5.0","0.91","4.17","6.5"
"USC00172765","FARMINGTON, ME US","1965-11","13","9",,"4","0","29","3","0","0",,"3.0","0.92","3.76","9.7"
"USC00172765","FARMINGTON, ME US","1965-12","8","5",,"4","3","31","18","0","0",,"3.0","0.48","1.64","10.9"
"USC00172765","FARMINGTON, ME US","1966-01","9","7",,"8","9","31","21","0","0",,"14.0","1.38","3.63","41.0"
"USC00172765","FARMINGTON, ME US","1966-02","3","3",,"3","11","26","14","0","0",,"17.0","1.20","2.43","23.5"
"USC00172765","FARMINGTON, ME US","1966-03","9","7",,"1","0","28","2","0","0",,"1.0","1.36","4.24","1.0"
"USC00172765","FARMINGTON, ME US","1966-04","9","4",,"0","0","25","0","0","0",,"0.0","0.43","1.06","0.0"
"USC00172765","FARMINGTON, ME US","1966-05","13","9",,"1","0","8","0","13","0",,"3.0","0.49","2.46","3.0"
"USC00172765","FARMINGTON, ME US","1966-06","17","7","0","0","0","0","0","23","1","0","0.0","1.18","4.16","0.0"
"USC00172765","FARMINGTON, ME US","1966-07","13","6","0","0","0","0","0","30","1","0","0.0","1.05","2.91","0.0"
"USC00172765","FARMINGTON, ME US","1966-08","9","4","0","0","0","0","0","29","0","0","0.0","1.06","2.37","0.0"
"USC00172765","FARMINGTON, ME US","1966-09","9","5","0","0","0","8","0","15","0","0","0.0","1.44","3.48","0.0"
"USC00172765","FARMINGTON, ME US","1966-10","9","6","0","0",,,"0","3","0","0","0.0","2.26","4.03","0.0"
"USC00172765","FARMINGTON, ME US","1966-11","16","7","2","0","0","19","1","0","0","1","0.8","2.93","6.32","1.3"
"USC00172765","FARMINGTON, ME US","1966-12","12","6","17","7","0","27","19","0","0","14","7.0","0.99","2.73","20.3"
"USC00172765","FARMINGTON, ME US","1967-01","8","6","31","6","7","29","19","0","0","16","3.0","0.48","1.69","10.9"
"USC00172765","FARMINGTON, ME US","1967-02","7","6","28","5","17","27","20","0","0","30","10.0","1.00","2.59","23.5"
"USC00172765","FARMINGTON, ME US","1967-03","6","3","31","2","8","31","11","0","0","28","1.0","0.22","0.70","2.5"
"USC00172765","FARMINGTON, ME US","1967-04","9","7","8","6","0","25","2","0","0","12","9.0","1.06","3.19","15.0"
"USC00172765","FARMINGTON, ME US","1967-05","15","11","1","1","0","13","0","1","0","2","2.0","0.69","4.07","2.0"
"USC00172765","FARMINGTON, ME US","1967-06","13","6","0","0","0","1","0","25","3","0","0.0","2.23","5.37","0.0"
"USC00172765","FARMINGTON, ME US","1967-07","14","9","0","0","0","0","0","29","0","0","0.0","1.04","3.58","0.0"
"USC00172765","FARMINGTON, ME US","1967-08","12","9","0","0","0","0","0","30","0","0","0.0","2.16","5.19","0.0"
"USC00172765","FARMINGTON, ME US","1967-09","10","8","0","0","0","3","0","16","0","0","0.0","1.19","4.48","0.0"
"USC00172765","FARMINGTON, ME US","1967-10","13","8","0","0","0","15","0","2","0","0","0.0","0.74","2.56","0.0"
"USC00172765","FARMINGTON, ME US","1967-11","11","8","15","5","0","25","6","0","0","4","3.0","0.94","3.37","9.5"
"USC00172765","FARMINGTON, ME US","1967-12","11","8","31","5","6","28","15","0","0","18","14.0","1.26","4.26","24.0"
"USC00172765","FARMINGTON, ME US","1968-01","12","9","31","10","20","30","24","0","0","30","5.0","0.42","2.70","28.0"
"USC00172765","FARMINGTON, ME US","1968-02","3","3","29","1","20","28","20","0","0","26","4.0","1.18","1.55","4.0"
"USC00172765","FARMINGTON, ME US","1968-03","14","11","28","4","5","27","6","0","0","22","4.0","1.13","5.24","11.0"
"USC00172765","FARMINGTON, ME US","1968-04","10","5","0","0","0","16","0","2","0","0","0.0","2.98","4.48","0.0"
"USC00172765","FARMINGTON, ME US","1968-05","8","6","0","0","0","9","0","11","0","0","0.0","0.76","2.89","0.0"
"USC00172765","FARMINGTON, ME US","1968-06","22","13","0","0","0","0","0","15","0","0","0.0","1.03","4.57","0.0"
"USC00172765","FARMINGTON, ME US","1968-07","7","6","0","0","0","0","0","31","3","0","0.0","0.69","2.64","0.0"
"USC00172765","FARMINGTON, ME US","1968-08","11","4","0","0","0","0","0","25","0","0","0.0","0.49","1.26","0.0"
"USC00172765","FARMINGTON, ME US","1968-09","8","5","0","0","0","3","0","20","0","0","0.0","2.30","4.72","0.0"
"USC00172765","FARMINGTON, ME US","1968-10","9","6","0","0","0","12","0","6","0","0","0.0","0.48","2.31","0.0"
"USC00172765","FARMINGTON, ME US","1968-11","15","12","23","10","0","28","5","0","0","10","4.0","1.68","7.19","23.0"
"USC00172765","FARMINGTON, ME US","1968-12","13","10","31","11","8","31","19","0","0","16","4.0","2.26","6.65","23.0"
"USC00172765","FARMINGTON, ME US","1969-01","8","6","31","7","17","31","22","0","0","37","15.0","1.70","3.85","31.0"
"USC00172765","FARMINGTON, ME US","1969-02","9","8","28","8","7","28","16","0","0","84","17.0","1.70","7.13","67.0"
"USC00172765","FARMINGTON, ME US","1969-03","9","8","31","9","9","31","10","0","0","82","4.0","1.43","3.20","17.0"
"USC00172765","FARMINGTON, ME US","1969-04","15","4","16","2","1","24","1","0","0","38","2.0","0.76","2.43","3.0"
"USC00172765","FARMINGTON, ME US","1969-05","11","7","0","0","0","12","0","5","0","0","0.0","1.01","3.00","0.0"
"USC00172765","FARMINGTON, ME US","1969-06","10","9","0","0","0","1","0","22","3","0","0.0","0.81","3.94","0.0"
"USC00172765","FARMINGTON, ME US","1969-07","13","10","0","0","0","1","0","23","2","0","0.0","1.00","4.88","0.0"
"USC00172765","FARMINGTON, ME US","1969-08","11","9","0","0","0","0","0","30","0","0","0.0","1.07","3.72","0.0"
"USC00172765","FARMINGTON, ME US","1969-09","10","6","0","0","0","4","0","15","0","0","0.0","1.72","3.95","0.0"
"USC00172765","FARMINGTON, ME US","1969-10","10","5","3","2","0","15","1","2","0","4","3.0","0.34","1.49","5.0"
"USC00172765","FARMINGTON, ME US","1969-11","18","12","2","1","0","18","3","0","0","2","2.0","2.08","7.00","2.0"
"USC00172765","FARMINGTON, ME US","1969-12","12","11","21","8","2","28","18","0","0","30","15.0","5.99","15.49","41.0"
"USC00172765","FARMINGTON, ME US","1970-01","6","4","31","5","20","31","27","0","0","24","4.0","0.39","0.95","9.0"
"USC00172765","FARMINGTON, ME US","1970-02","8","7","28","4","12","28","14","0","0","21","4.0","2.38","7.02","9.0"
"USC00172765","FARMINGTON, ME US","1970-04","4","3","9","1","0","21","0","3","0","10","8.0","1.78","3.49","8.0"
"USC00172765","FARMINGTON, ME US","1970-05","11","5","0","0","0","5","0","14","0","0","0.0","1.43","2.63","0.0"
"USC00172765","FARMINGTON, ME US","1970-06","10","6","0","0","0","1","0","26","0","0","0.0","1.83","4.11","0.0"
"USC00172765","FARMINGTON, ME US","1970-07","10","6","0","0","0","0","0","29","5","0","0.0","0.71","2.84","0.0"
"USC00172765","FARMINGTON, ME US","1970-08","7","5","0","0","0","0","0","30","4","0","0.0","0.93","2.70","0.0"
"USC00172765","FARMINGTON, ME US","1970-09","12","7","0","0","0","1","0","12","0","0","0.0","0.56","2.52","0.0"
"USC00172765","FARMINGTON, ME US","1970-10","12","7","0","0","0","14","0","4","0","0","0.0","2.19","5.00","0.0"
"USC00172765","FARMINGTON, ME US","1970-11","11","7","6","4","0","26","3","0","0","1","1.0","1.29","2.81","3.9"
"USC00172765","FARMINGTON, ME US","1970-12","15","8","28","13","12","31","27","0","0","44","14.0","0.89","3.91","56.9"
"USC00172765","FARMINGTON, ME US","1971-01","9","4","31","6","18","31","26","0","0","41","3.0","0.68","1.47","10.9"
"USC00172765","FARMINGTON, ME US","1971-02","12","8","28","8","13","28","17","0","0","55","11.0","1.06","5.62","38.9"
"USC00172765","FARMINGTON, ME US","1971-03","7","5","31","5","2","31","5","0","0","56","11.0","1.48","4.43","36.0"
"USC00172765","FARMINGTON, ME US","1971-04","6","5","12","2","0","23","1","0","0","23","4.0","0.46","1.69","7.0"
"USC00172765","FARMINGTON, ME US","1971-05","8","7","0","0","0","10","0","8","0","0","0.0","2.07","3.88","0.0"
"USC00172765","FARMINGTON, ME US","1971-06","5","5","0","0","0","2","0","25","0","0","0.0","1.11","2.74","0.0"
"USC00172765","FARMINGTON, ME US","1971-07","10","5","0","0","0","0","0","31","1","0","0.0","0.51","1.83","0.0"
"USC00172765","FARMINGTON, ME US","1971-08","11","8","0","0","0","0","0","26","0","0","0.0","1.51","4.33","0.0"
"USC00172765","FARMINGTON, ME US","1971-09","7","5","0","0","0","2","0","14","0","0","0.0","0.97","2.41","0.0"
"USC00172765","FARMINGTON, ME US","1971-10","6","5","0","0","0","9","0","8","0","0","0.0","1.61","3.03","0.0"
"USC00172765","FARMINGTON, ME US","1971-11","8","6","5","3","0","28","3","0","0","13","9.0","1.11","3.31","17.0"
"USC00172765","FARMINGTON, ME US","1971-12","13","7","31","7","12","31","19","0","0","14","6.0","0.77","2.61","15.0"
"USC00172765","FARMINGTON, ME US","1972-01","8","5","31","5","18","31","19","0","0","16","3.0","0.44","1.31","9.0"
"USC00172765","FARMINGTON, ME US","1972-02","9","6","29","7","13","29","20","0","0","38","13.0","1.86","6.25","38.0"
"USC00172765","FARMINGTON, ME US","1972-03","14","9","31","7","7","31","12","0","0","35","5.0","1.91","5.11","18.0"
"USC00172765","FARMINGTON, ME US","1972-04","9","8","21","7","0","28","2","0","0","24","7.0","1.33","4.38","23.0"
"USC00172765","FARMINGTON, ME US","1972-05","7","7","0","0","0","12","0","14","1","0","0.0","0.74","2.35","0.0"
"USC00172765","FARMINGTON, ME US","1972-06","15","11","0","0","0","0","0","21","0","0","0.0","2.19","5.99","0.0"
"USC00172765","FARMINGTON, ME US","1972-07","18","12","0","0","0","0","0","29","0","0","0.0","1.33","5.73","0.0"
"USC00172765","FARMINGTON, ME US","1972-08","9","6","0","0","0","0","0","27","0","0","0.0","0.92","3.46","0.0"
"USC00172765","FARMINGTON, ME US","1972-09","6","5","0","0","0","7","0","14","0","0","0.0","2.57","3.54","0.0"
"USC00172765","FARMINGTON, ME US","1972-10","13","7","0","0","0","21","0","1","0","0","0.0","1.91","3.87","0.0"
"USC00172765","FARMINGTON, ME US","1972-11","12","9","9","4","0","27","3","0","0","3","3.0","1.39","4.76","8.0"
"USC00172765","FARMINGTON, ME US","1972-12","19","14","31","14","9","31","22","0","0","35","15.0","1.31","6.68","51.9"
"USC00172765","FARMINGTON, ME US","1973-01","9","6","31","5","13","31","16","0","0","37","11.0","0.95","3.22","20.0"
"USC00172765","FARMINGTON, ME US","1973-02","6","3","28","4","14","28","17","0","0","32","3.0","2.17","2.77","5.9"
"USC00172765","FARMINGTON, ME US","1973-03","11","4","23","0","1","31","3","0","0","23","0.0","1.39","2.48","0.0"
"USC00172765","FARMINGTON, ME US","1973-04","9","8",,"4","0","23","2","6","0",,"3.0","1.93","5.78","10.0"
"USC00172765","FARMINGTON, ME US","1973-05","17","12","0","0","0","6","0","2","0","0","0.0","1.19","5.73","0.0"
"USC00172765","FARMINGTON, ME US","1973-06","14","11","0","0","0","1","0","22","0","0","0.0","1.51","6.47","0.0"
"USC00172765","FARMINGTON, ME US","1973-07","12","9","0","0","0","0","0","29","2","0","0.0","1.09","4.50","0.0"
"USC00172765","FARMINGTON, ME US","1973-08","13","11","0","0","0","0","0","28","1","0","0.0","1.58","6.45","0.0"
"USC00172765","FARMINGTON, ME US","1973-09","9","6","0","0","0","3","0","10","1","0","0.0","1.59","4.17","0.0"
"USC00172765","FARMINGTON, ME US","1973-10","10","7","0","0","0","18","0","4","0","0","0.0","2.59","5.91","0.0"
"USC00172765","FARMINGTON, ME US","1973-11","9","8","0","0","0","26","1","0","0","0","0.0","0.79","3.35","0.0"
"USC00172765","FARMINGTON, ME US","1973-12","14","11","6","5","0","30","10","0","0","3","2.0","2.81","14.40","7.0"
"USC00172765","FARMINGTON, ME US","1974-01","12","9","29","8","13","30","22","0","0","12","5.0","0.53","2.69","15.9"
"USC00172765","FARMINGTON, ME US","1974-02","7","5","7","5","11","28","18","0","0","2","2.0","1.64","2.55","9.0"
"USC00172765","FARMINGTON, ME US","1974-03","12","6","4","3","5","31","10","0","0","7","7.0","1.91","4.37","11.0"
"USC00172765","FARMINGTON, ME US","1974-04","14","9","5","5","0","24","2","4","0","8","7.0","1.38","4.70","15.0"
"USC00172765","FARMINGTON, ME US","1974-05","16","11","0","0","0","13","0","4","0","0","0.0","1.50","6.01","0.0"
"USC00172765","FARMINGTON, ME US","1974-06","10","5","0","0","0","1","0","21","0","0","0.0","2.04","4.81","0.0"
"USC00172765","FARMINGTON, ME US","1974-07","12","6","0","0","0","0","0","27","0","0","0.0","1.46","3.79","0.0"
"USC00172765","FARMINGTON, ME US","1974-08","10","7","0","0","0","0","0","29","0","0","0.0","1.18","3.55","0.0"
"USC00172765","FARMINGTON, ME US","1974-09","11","6","0","0","0","4","0","9","0","0","0.0","1.61","3.56","0.0"
"USC00172765","FARMINGTON, ME US","1974-10","7","3","0","2","0","28","0","2","0","0","1.0","0.56","1.28","2.0"
"USC00172765","FARMINGTON, ME US","1974-11","10","7","9","3","0","25","6","1","0","9","8.0","1.21","4.61","12.0"
"USC00172765","FARMINGTON, ME US","1974-12","12","8","24","6","4","31","9","0","0","8","5.0","1.88","5.45","13.0"
"USC00172765","FARMINGTON, ME US","1975-01","13","6","31","8","11","31","20","0","0","29","11.0","1.18","3.23","28.9"
"USC00172765","FARMINGTON, ME US","1975-02","7","5","28","4","14","28","16","0","0","35","4.0","0.74","1.86","9.0"
"USC00172765","FARMINGTON, ME US","1975-03","13","11","31","7","2","31","11","0","0","25","7.0","1.26","4.78","18.9"
"USC00172765","FARMINGTON, ME US","1975-04","7","5","22","3","0","26","3","0","0","31","14.0","1.49","2.56","20.0"
"USC00172765","FARMINGTON, ME US","1975-05","13","4","0","0","0","2","0","21","0","0","0.0","0.86","2.05","0.0"
"USC00172765","FARMINGTON, ME US","1975-06","13","9","0","0","0","0","0","16","2","0","0.0","1.67","5.49","0.0"
"USC00172765","FARMINGTON, ME US","1975-07","12","10","0","0","0","0","0","30","1","0","0.0","1.13","4.34","0.0"
"USC00172765","FARMINGTON, ME US","1975-08","12","6","0","0","0","0","0","23","3","0","0.0","0.98","3.54","0.0"
"USC00172765","FARMINGTON, ME US","1975-09","17","12","0","0","0","4","0","6","0","0","0.0","0.91","4.97","0.0"
"USC00172765","FARMINGTON, ME US","1975-10","10","7","0","0","0","14","0","2","0","0","0.0","0.82","3.60","0.0"
"USC00172765","FARMINGTON, ME US","1975-11","12","8","5","3","0","24","3","1","0","3","2.0","1.14","4.93","4.0"
"USC00172765","FARMINGTON, ME US","1975-12","15","13","18","10","14","31","24","0","0","24","9.0","1.77","4.50","30.0"
"USC00172765","FARMINGTON, ME US","1976-01","11","7","31","8","23","31","28","0","0","34","5.0","1.12","2.71","20.0"
"USC00172765","FARMINGTON, ME US","1976-02","10","9","29","8","16","29","15","0","0","29","6.0","0.86","3.68","23.0"
